_id,comment_user_id,content,created_at,img_name,img_url,like_num,mblog_id,reply_comment_id,root_comment_id
4953957816601202,7657327566,贝爷试吃哥斯拉,2023-10-06,,,0,4953951058268421,,
4953959426690917,2694995107,牙口真好,2023-10-06,,,0,4953951058268421,4953957816601202,4953957816601202
4953959564578783,2694995107,为了健康还是别去了,2023-10-06,,,0,4953951058268421,4953959392611420,4953959392611420
4953975792863217,2694995107,,2023-10-06,,,0,4953951058268421,4953975482745418,4953975482745418
4954156709711379,2694995107,应该是吧,2023-10-07,,,0,4953951058268421,4954151680999585,4954151680999585
4953967323777718,5763408403,让他们自己吃去,2023-10-06,,,0,4953950430431522,,
4954227568019992,7765203537,高级官员应该带头吃啊[666],2023-10-07,,,0,4953949814129284,,
4954127194652949,7622095630,为什么高级公务员不吃！?[允悲],2023-10-07,,,3,4953949814129284,,
4954048588939948,1143405112,其实…核污水就这个量，小日子人一人一口的喝也就一个礼拜就喝完了,2023-10-07,,,0,4953949814129284,,
4954011780252643,1266333121,日本人多吃点，没准还真能长个,2023-10-07,,,0,4953949814129284,,
4953981165505865,1262142412,好东西就留着自己吃了[doge],2023-10-06,,,0,4953949814129284,,
4953967541884176,1830153003,自己吃吧,2023-10-06,,,0,4953949814129284,,
4953966163791132,5412359734,@日本国驻华大使馆 她妈的，当初都可以一亿玉碎，现在海鲜不敢吃了？,2023-10-06,,,4,4953949814129284,,
4953958743019608,7116139167,[good][good][good]好主意,2023-10-06,,,1,4953949814129284,,
4953952427184659,5416283218,咱的预制菜也应该让全国公务员食堂必须吃,2023-10-06,,,4,4953949814129284,,
4953951804855551,2108522085,吃完一起变异,2023-10-06,,,3,4953949814129284,,
4954163361877293,7622095630,回复@xiaofaye_62500:他们也特供啊，看来不管是哪个地方，是人都一样啊,2023-10-07,,,0,4953949814129284,4954160292693295,4954127194652949
4954160292693295,1429451710,特供,2023-10-07,,,0,4953949814129284,4954127194652949,4954127194652949
4953951851252318,6010609377,小本子自己都不吃自产的海鲜，还要强迫别人买，简直就是恬不知耻！[弱],2023-10-06,,,3,4953949591830961,,
4954133951677111,5168131006,关注,2023-10-07,,,0,4953949574269975,,
4954133776568399,2270937602,关注,2023-10-07,,,0,4953949574269975,,
4954126607975830,5968672394,关注@翠屏公安,2023-10-07,,,0,4953949574269975,,
4954209058816456,5792089906,每天都吃，不对，应该是每一顿都吃,2023-10-07,,,0,4953949280929372,,
4954202359992875,7039568983,[偷笑][偷笑][偷笑],2023-10-07,,,0,4953949280929372,,
4954104763254472,3191448271,多吃点,2023-10-07,,,0,4953949280929372,,
4954097553507401,6607779500,[哈哈][哈哈][哈哈],2023-10-07,,,0,4953949280929372,,
4954088821751859,6607779380,[允悲][允悲][允悲],2023-10-07,,,0,4953949280929372,,
4954032303768309,3807449033,[good],2023-10-07,,,0,4953949280929372,,
4954008184685065,6976383804,[哈哈][哈哈][哈哈][哈哈][哈哈],2023-10-07,,,0,4953949280929372,,
4954002161926895,5203746461,自己多吃点呗,2023-10-07,,,1,4953949280929372,,
4953992741520478,6502048167,多吃点，建议小日子官员带头先炫50个扇贝[doge],2023-10-06,,,0,4953949280929372,,
4953991462782348,7504745141,[笑cry][笑cry][笑cry],2023-10-06,,,0,4953949280929372,,
4953991433422428,3212339173,没错 多吃点,2023-10-06,,,0,4953949280929372,,
4953989096412628,3302342611,[good],2023-10-06,,,0,4953949280929372,,
4953986216496452,6746719546,自作孽，不可活!,2023-10-06,,,0,4953949280929372,,
4953986178746653,3627606945,让他们多吃点，别浪费,2023-10-06,,,0,4953949280929372,,
4953985573718031,6966569414,哈哈哈哈哈好主意[彩虹屁][彩虹屁][彩虹屁],2023-10-06,,,0,4953949280929372,,
4953982813339802,1460787301,天天吃顿顿吃，多好呢。,2023-10-06,,,0,4953949280929372,,
